"","unique_ID","ethR_1","ethR_2","ethR_3","ethR_4","ethR_5","ethR_6","ethP_1","ethP_2","ethP_3","ethP_4","ethP_5","ethP_6","ethB_1","ethB_2","ethB_3","ethB_4","ethB_5","ethB_6","finR_1","finR_2","finR_3","finR_4","finR_5","finR_6","finP_1","finP_2","finP_3","finP_4","finP_5","finP_6","finB_1","finB_2","finB_3","finB_4","finB_5","finB_6","heaR_1","heaR_2","heaR_3","heaR_4","heaR_5","heaR_6","heaP_1","heaP_2","heaP_3","heaP_4","heaP_5","heaP_6","heaB_1","heaB_2","heaB_3","heaB_4","heaB_5","heaB_6","recR_1","recR_2","recR_3","recR_4","recR_5","recR_6","recP_1","recP_2","recP_3","recP_4","recP_5","recP_6","recB_1","recB_2","recB_3","recB_4","recB_5","recB_6","socR_1","socR_2","socR_3","socR_4","socR_5","socR_6","socP_1","socP_2","socP_3","socP_4","socP_5","socP_6","socB_1","socB_2","socB_3","socB_4","socB_5","socB_6","Gender","Birth_Year","Marital_Status","Children","Race_7","Ethnicity","Edu_ori","Political","Political_TEXT","Income","Employment","Race","Age","SOEPgen","SOEPdri","SOEPfin","SOEPrec","SOEPocc","SOEPhea","Education","subsample"
"124","154865",1,1,1,1,1,1,7,5,4,7,7,1,2,1,5,1,1,4,1,6,1,2,1,2,5,3,4,6,4,6,1,6,1,5,1,4,6,7,1,1,2,7,4,7,7,7,7,5,2,2,1,1,1,2,5,1,5,1,1,1,2,7,5,4,5,3,4,1,2,2,1,4,6,6,1,3,7,4,2,3,5,4,2,4,2,4,5,3,2,4,2,1992,"1",0,NA,"2",2,"Ind.","",3,"2","3",24,NA,NA,NA,NA,NA,NA,"1","A"
"125","154867",1,2,2,5,1,2,5,5,4,4,6,2,1,1,1,2,1,1,1,5,2,3,1,3,1,6,2,6,5,5,1,2,1,2,2,3,5,5,5,1,6,3,4,5,4,5,5,4,2,1,1,1,1,1,5,3,3,5,2,1,4,6,6,4,3,3,4,2,2,1,1,2,7,4,4,2,3,2,2,2,4,4,3,5,5,2,2,1,2,5,1,1988,"3",1,NA,"2",5,"Dem.","",3,"1","3",28,NA,NA,NA,NA,NA,NA,"2","A"
"128","154875",3,1,2,4,4,3,6,6,6,5,6,4,5,5,3,3,4,5,3,3,2,2,2,2,4,2,5,5,4,6,3,4,4,5,3,5,1,1,4,1,5,2,5,7,4,7,3,6,2,2,3,2,4,2,1,1,1,1,1,1,5,7,6,7,7,6,3,2,2,2,1,1,5,5,5,5,4,4,2,6,2,4,4,3,3,5,6,6,3,6,1,1948,"3",1,NA,"2",2,"Ind.","",1,"1","3",68,NA,NA,NA,NA,NA,NA,"1","A"
"130","154877",2,4,1,3,5,1,3,3,6,3,2,1,5,3,5,2,6,6,2,6,6,5,7,5,6,1,6,5,5,5,2,6,5,5,5,5,4,6,1,2,5,5,4,4,7,6,5,4,2,3,1,2,7,2,6,1,2,7,4,6,2,6,6,1,2,3,6,2,5,2,2,5,7,3,7,3,3,6,1,5,1,3,3,2,4,3,6,6,4,6,2,1984,"1",0,NA,"2",5,"Ind.","",5,"1","3",32,NA,NA,NA,NA,NA,NA,"2","A"
"138","154897",1,1,1,2,6,1,2,7,5,2,4,1,2,2,2,2,2,2,1,7,1,1,1,1,7,3,7,4,7,7,3,3,3,2,3,3,1,1,1,1,7,1,5,7,3,7,3,7,2,1,1,1,1,1,1,1,1,1,1,1,4,7,7,6,7,7,3,1,1,2,1,2,6,1,7,5,2,1,1,5,3,3,3,3,1,2,5,2,1,4,1,1951,"2",1,NA,"2",2,"Dem.","",5,"8","3",65,NA,NA,NA,NA,NA,NA,"1","A"
"140","154900",1,2,2,3,1,3,5,4,4,2,7,3,1,1,1,1,1,1,1,4,1,4,1,4,6,5,6,4,5,4,1,3,1,2,2,2,1,5,7,7,2,3,6,3,1,2,2,2,1,1,1,1,1,1,7,2,2,3,2,3,1,4,4,3,3,2,2,1,1,1,1,1,6,6,6,6,5,6,1,1,2,1,2,2,5,3,3,2,2,3,2,1976,"1",0,NA,"2",2,"Rep.","",4,"1","3",40,NA,NA,NA,NA,NA,NA,"1","A"
"141","154905",1,1,1,2,1,1,7,7,7,5,6,2,1,1,1,1,1,1,1,7,1,1,1,1,4,5,5,5,4,6,1,6,1,1,1,2,5,2,1,1,4,1,3,5,6,7,3,6,1,1,1,1,2,1,1,1,1,1,1,1,2,5,6,4,4,4,2,1,1,1,1,1,6,1,4,5,6,4,2,6,2,4,2,3,5,1,6,5,4,5,1,1977,"2",1,NA,"2",5,"Dem.","",5,"7","3",39,NA,NA,NA,NA,NA,NA,"2","A"
"144","154908",3,1,2,3,2,2,5,7,6,4,6,2,5,2,4,2,3,4,3,6,2,3,2,5,5,3,6,5,6,5,3,5,2,3,2,5,6,5,1,1,5,3,2,5,6,6,5,3,3,3,1,1,3,3,7,5,2,2,1,1,2,4,6,3,5,4,5,5,2,2,2,5,6,5,5,5,7,6,1,4,4,5,4,5,4,4,5,4,6,5,1,1979,"2",2,NA,"2",7,"Dem.","",7,"2","3",37,NA,NA,NA,NA,NA,NA,"3","A"
"145","154910",1,1,2,2,1,2,4,6,5,4,6,4,4,5,6,3,1,5,2,6,4,5,2,5,4,2,4,5,4,3,4,5,5,6,4,5,2,6,5,6,2,2,4,4,4,5,4,6,1,5,1,1,1,1,5,3,4,6,6,3,3,6,6,3,6,5,2,4,3,4,3,4,7,4,6,4,6,5,2,3,4,4,5,5,3,3,6,3,3,5,1,1989,"1",0,NA,"2",2,"Ind.","",6,"1","3",27,NA,NA,NA,NA,NA,NA,"1","A"
"147","154913",3,1,1,5,1,3,4,7,5,5,5,1,3,1,2,3,1,6,2,3,1,1,1,5,6,6,7,7,7,7,2,3,3,3,1,3,5,6,5,1,6,1,2,5,4,4,3,5,4,3,1,1,1,1,6,2,5,5,2,3,2,4,3,3,5,4,4,2,4,5,2,1,7,3,3,3,3,5,1,5,3,4,3,4,1,1,7,2,2,4,1,1991,"1",0,NA,"2",4,"Dem.","",4,"4","3",25,NA,NA,NA,NA,NA,NA,"2","A"
"148","154915",5,1,1,5,1,1,5,6,6,4,7,3,1,3,3,1,1,4,1,2,1,2,1,4,7,5,7,5,7,6,4,5,4,6,4,6,1,5,1,5,1,2,4,5,5,7,4,5,1,2,1,1,1,1,1,1,1,1,1,1,7,7,7,5,6,7,3,1,2,2,2,4,7,6,7,2,6,7,3,4,5,5,4,5,5,3,6,4,3,5,1,1991,"4",0,NA,"2",2,"Ind.","",4,"2","4",25,NA,NA,NA,NA,NA,NA,"1","A"
"151","154920",3,1,2,3,1,3,4,7,6,5,6,2,3,2,3,3,1,3,1,5,1,2,2,2,7,4,7,7,7,5,3,5,3,3,3,3,2,5,2,1,3,2,4,6,6,6,5,4,1,2,1,1,1,2,3,2,2,1,1,1,3,6,5,6,7,7,3,2,2,1,1,3,7,5,5,5,3,6,2,2,2,4,2,2,2,3,6,3,4,4,2,1968,"2",1,NA,"2",2,"Ind.","",4,"2","3",48,NA,NA,NA,NA,NA,NA,"1","A"
"152","154921",1,3,1,1,1,1,7,6,5,5,6,3,1,3,2,1,1,1,1,2,1,1,1,1,7,6,7,6,7,6,1,2,1,1,1,1,1,2,1,1,1,1,5,7,6,6,4,7,1,1,1,1,1,1,3,1,1,1,1,1,2,6,5,3,4,5,4,2,3,2,2,2,7,3,5,2,6,7,1,3,4,5,4,4,3,1,7,4,5,6,1,1973,"1",0,NA,"2",3,"Dem.","",3,"1","1",43,NA,NA,NA,NA,NA,NA,"2","A"
"153","154924",4,1,1,2,1,1,5,7,7,4,7,3,2,1,1,1,1,1,1,6,1,6,1,6,7,4,7,4,7,4,1,5,1,4,1,2,7,6,1,5,6,6,5,5,6,6,5,4,2,2,1,1,1,1,6,4,4,3,5,7,2,6,6,6,4,4,6,3,1,1,1,1,7,6,5,6,6,7,1,3,3,4,3,4,4,4,4,2,1,3,2,1971,"3",0,NA,"2",2,"Ind.","",1,"1","3",45,NA,NA,NA,NA,NA,NA,"1","A"
"156","154927",1,1,1,5,1,2,7,7,5,4,7,1,2,1,2,1,1,7,1,5,1,1,1,5,7,3,7,6,7,4,2,2,1,2,1,2,7,7,3,1,7,5,2,7,7,7,7,3,1,1,1,1,1,2,7,6,5,6,5,1,2,4,5,2,3,2,7,4,4,3,3,2,7,7,7,6,7,7,1,4,4,2,1,2,4,6,6,5,4,4,1,1984,"1",3,NA,"2",2,"Dem.","",1,"1","3",32,NA,NA,NA,NA,NA,NA,"1","A"
"157","154928",1,1,1,1,1,1,7,7,7,6,7,4,1,1,1,1,1,1,1,5,1,1,1,1,7,4,7,4,7,4,1,4,1,4,1,1,1,1,1,1,1,1,7,7,7,7,7,6,1,1,1,1,1,1,7,1,1,1,1,1,1,7,7,4,7,4,7,1,1,1,1,4,7,7,7,7,1,7,1,1,1,1,4,1,1,1,7,4,4,7,2,1976,"2",0,NA,"2",2,"Dem.","",3,"2","3",40,NA,NA,NA,NA,NA,NA,"1","A"
"158","154930",1,1,1,1,1,1,5,7,7,4,7,5,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,5,6,4,7,3,7,1,1,1,1,1,1,2,1,1,1,1,1,2,5,5,2,4,2,1,1,1,1,1,1,4,1,4,1,4,4,1,3,4,2,2,4,1,1,6,1,1,3,2,1964,"2",0,NA,"2",2,"Rep.","",1,"2","3",52,NA,NA,NA,NA,NA,NA,"1","A"
"160","154934",7,4,1,1,1,1,4,4,7,5,7,1,7,1,1,1,1,5,2,7,6,1,2,3,7,1,3,7,7,4,4,7,4,1,1,2,1,4,1,1,4,3,7,4,7,7,4,4,1,1,1,1,1,1,7,1,4,1,1,7,1,7,4,7,7,3,6,1,1,1,1,7,7,7,7,7,5,7,1,1,1,1,3,5,1,4,7,7,6,6,2,1965,"1",0,NA,"2",3,"Ind.","",3,"1","3",51,NA,NA,NA,NA,NA,NA,"2","A"
"161","154937",5,1,2,2,2,5,4,4,3,4,3,3,6,2,5,2,3,6,2,5,4,1,2,3,6,4,6,5,5,4,3,6,3,2,2,2,6,6,1,1,1,3,3,5,5,7,6,4,2,4,1,2,1,2,6,1,1,5,3,3,4,7,6,5,6,5,6,3,4,5,5,6,7,6,6,6,2,5,2,5,5,4,3,4,2,2,6,3,2,4,2,1983,"2",0,NA,"2",6,"Ind.","",5,"1","3",33,NA,NA,NA,NA,NA,NA,"3","A"
"163","154942",2,1,1,1,1,1,6,7,4,2,7,2,4,1,5,1,1,6,1,5,1,3,1,4,7,3,7,4,7,5,2,5,4,5,1,5,1,1,1,1,4,5,7,7,7,7,6,5,1,3,1,1,3,5,7,3,5,4,1,5,4,6,5,6,7,5,7,5,5,5,1,6,6,5,5,5,3,5,5,5,5,6,4,5,3,3,6,4,3,5,2,1964,"1",0,NA,"2",3,"Ind.","",2,"2","3",52,NA,NA,NA,NA,NA,NA,"2","A"
"165","154945",2,1,2,2,1,1,5,7,5,3,7,2,4,1,2,1,1,3,2,4,1,3,1,2,4,3,5,5,5,5,5,5,4,4,2,5,1,2,1,1,1,1,5,6,6,7,5,6,1,1,1,1,1,1,3,1,1,1,1,1,3,6,6,6,6,6,3,1,1,1,1,1,7,5,7,2,7,6,1,5,3,4,4,4,3,3,6,3,4,3,1,1984,"2",0,NA,"2",4,"Dem.","",5,"1","3",32,NA,NA,NA,NA,NA,NA,"2","A"
"166","154946",1,1,1,1,1,1,6,7,7,5,6,4,2,2,2,1,1,4,1,2,1,2,1,2,7,5,7,5,7,5,4,5,3,4,3,4,1,1,1,1,2,2,7,7,5,7,6,5,1,1,1,1,1,1,7,1,5,1,1,1,3,7,5,7,7,7,6,1,5,1,1,1,7,5,5,5,2,5,1,2,4,3,3,5,3,3,6,4,2,4,1,1973,"1",0,NA,"2",5,"Dem.","",1,"2","3",43,NA,NA,NA,NA,NA,NA,"2","A"
"167","154947",1,1,1,1,1,1,7,7,7,7,7,1,4,7,6,1,1,1,1,7,1,1,1,4,7,4,7,6,7,6,1,4,1,2,1,2,1,1,1,1,1,1,7,7,7,7,7,7,1,7,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,4,2,1,1,1,1,7,7,7,7,3,7,1,1,1,1,2,2,1,4,7,4,4,6,1,1951,"3",2,NA,"2",5,"Dem.","",1,"1","3",65,NA,NA,NA,NA,NA,NA,"2","A"
"172","154952",1,4,1,1,1,4,7,7,7,4,6,1,5,1,6,1,1,7,1,6,1,4,1,3,7,4,7,6,7,6,7,7,7,7,7,4,6,5,1,1,3,1,6,6,5,7,4,5,1,1,1,1,1,1,7,1,1,5,1,3,4,7,7,7,7,7,5,1,1,1,1,4,6,4,4,5,5,5,1,6,4,5,1,6,1,1,7,1,6,3,2,1987,"1",0,NA,"1",2,"Dem.","",2,"1","3",29,NA,NA,NA,NA,NA,NA,"1","A"
"176","154957",1,1,1,1,1,1,6,6,7,3,5,3,2,2,2,1,1,4,1,6,1,2,2,2,6,2,6,5,6,5,2,5,3,4,3,3,5,4,1,1,3,5,3,4,3,6,3,3,3,3,1,1,2,2,2,1,1,7,1,5,5,6,7,2,5,3,2,2,2,4,1,5,7,5,7,5,7,7,1,4,3,3,2,2,3,4,6,3,6,6,2,1973,"1",0,NA,"2",6,"Dem.","",1,"2","2",43,NA,NA,NA,NA,NA,NA,"3","A"
"177","154959",2,2,1,2,2,3,5,4,5,2,6,1,4,3,3,2,2,4,4,3,4,3,4,3,4,5,4,5,4,5,3,4,4,4,4,4,5,6,6,2,5,5,2,3,3,6,2,3,2,3,2,2,2,2,7,3,4,5,5,3,2,5,4,4,4,4,5,1,3,3,3,4,6,4,4,3,5,4,1,2,1,2,2,1,3,3,6,3,3,4,2,1983,"4",0,NA,"2",5,"Dem.","",1,"1","3",33,NA,NA,NA,NA,NA,NA,"2","A"
"180","154964",3,1,2,1,2,2,5,6,4,4,7,2,4,3,5,2,2,3,2,7,2,5,5,4,4,3,4,4,3,4,3,5,4,6,4,5,2,2,1,1,5,3,4,7,5,6,2,3,2,5,1,2,2,2,7,3,6,1,1,3,2,5,2,2,2,2,6,3,4,2,3,3,7,3,4,5,3,4,2,4,3,3,2,2,4,3,5,3,2,3,2,1982,"4",0,NA,"2",6,"Rep.","",6,"1","3",34,NA,NA,NA,NA,NA,NA,"3","A"
"183","154972",4,3,5,4,6,5,5,3,4,5,3,6,3,5,6,6,4,5,5,5,2,4,6,3,3,5,6,4,5,4,4,5,6,4,3,6,6,6,4,5,5,4,3,4,5,5,3,4,5,5,4,6,5,4,6,6,3,6,4,6,6,5,5,4,3,3,3,4,5,5,7,6,5,5,4,3,5,4,4,3,5,6,5,4,5,4,4,4,5,6,2,1990,"1",0,NA,"2",3,"Dem.","",2,"2","3",26,NA,NA,NA,NA,NA,NA,"2","A"
"184","154975",1,7,1,7,7,1,4,7,7,4,2,1,7,7,7,1,7,7,1,7,1,1,1,1,7,1,7,7,7,4,7,7,7,7,7,7,1,7,1,7,1,7,1,7,7,7,7,1,7,7,1,7,7,4,7,1,7,7,7,7,1,7,4,1,3,3,7,7,7,7,7,7,7,7,4,7,7,7,1,1,1,1,1,1,7,7,7,7,7,7,2,1985,"1",0,NA,"2",6,"Rep.","",3,"1","3",31,NA,NA,NA,NA,NA,NA,"3","A"
"187","154980",5,5,2,2,2,7,6,5,1,1,2,7,6,4,2,1,1,7,3,4,2,4,5,2,2,2,5,2,4,2,5,5,5,5,5,6,5,6,6,1,4,4,5,6,6,1,2,4,2,3,2,1,1,1,5,1,2,5,1,5,6,1,1,5,1,5,2,1,1,3,1,5,7,6,5,6,5,7,7,6,6,6,6,7,2,3,6,2,6,5,2,1985,"1",0,NA,"2",2,"Dem.","",2,"1","1",31,NA,NA,NA,NA,NA,NA,"1","A"
"192","154989",1,1,2,2,1,5,7,7,7,7,7,3,4,2,3,1,3,5,5,7,3,2,4,3,5,2,5,6,5,6,5,7,5,3,5,3,1,1,4,2,3,2,6,6,3,5,5,4,2,2,1,2,1,5,7,7,6,5,6,5,3,5,6,4,4,5,5,6,5,6,5,4,6,5,5,6,5,5,2,4,5,3,3,5,3,4,5,4,5,4,2,1967,"2",0,NA,"2",5,"Dem.","",5,"1","3",49,NA,NA,NA,NA,NA,NA,"2","A"
"193","154993",2,1,2,2,3,2,3,6,6,3,4,1,2,2,2,1,1,3,1,6,1,5,1,5,7,4,7,4,7,4,1,4,1,4,1,4,2,6,7,6,5,2,6,6,3,4,3,4,1,3,1,4,1,1,7,5,6,7,7,6,2,4,5,5,5,6,5,4,4,4,4,4,6,6,7,7,7,7,1,2,5,3,1,5,1,1,6,2,1,1,2,1980,"4",0,NA,"2",4,"Ind.","",3,"1","3",36,NA,NA,NA,NA,NA,NA,"2","A"
"198","155004",1,1,1,2,1,1,5,7,5,4,2,1,2,1,1,1,1,3,1,4,1,1,1,1,6,2,6,5,6,6,2,4,1,2,1,1,1,1,1,1,1,1,6,6,3,3,4,6,1,1,1,1,1,1,1,1,1,1,1,1,2,6,5,3,2,5,1,1,1,1,1,1,7,6,6,6,7,4,1,1,3,2,2,5,2,2,7,3,4,2,1,1992,"4",0,NA,"2",5,"Dem.","",4,"6","3",24,NA,NA,NA,NA,NA,NA,"2","A"
"201","155008",7,7,4,1,7,7,3,7,4,7,5,7,7,1,7,1,1,3,1,1,1,1,1,1,7,3,7,4,7,3,4,4,4,1,1,1,7,7,7,7,7,3,3,4,4,7,4,7,7,1,1,1,1,1,7,5,7,7,1,1,2,5,4,5,7,7,1,1,1,4,1,1,7,7,4,7,7,7,3,7,3,4,1,4,1,1,7,7,1,1,2,1988,"1",0,NA,"2",2,"Ind.","",2,"5","3",28,NA,NA,NA,NA,NA,NA,"1","A"
"202","155009",2,1,2,2,2,2,5,7,3,5,6,4,5,1,4,1,2,5,1,2,1,1,1,3,7,4,7,6,6,5,2,3,4,5,5,5,3,6,1,1,3,1,4,4,7,7,6,7,2,4,1,1,3,1,5,3,3,2,1,2,3,5,5,4,5,4,5,3,4,4,4,4,6,5,6,5,3,5,2,3,4,4,4,5,5,3,7,4,2,5,1,1982,"2",0,NA,"2",2,"Ind.","",6,"6","3",34,NA,NA,NA,NA,NA,NA,"1","A"
"206","155015",2,1,1,1,2,2,5,5,6,3,3,1,4,4,5,5,5,6,1,6,2,5,5,5,5,3,5,3,3,4,5,4,4,1,5,5,3,1,1,2,7,5,3,6,4,5,3,2,5,1,5,5,4,5,7,4,6,1,2,5,3,5,3,3,3,3,4,4,4,4,4,5,6,5,5,6,6,5,1,3,4,3,2,4,4,5,4,5,5,4,1,1964,"5",0,NA,"1",5,"Dem.","",4,"1","3",52,NA,NA,NA,NA,NA,NA,"2","A"
"209","155026",1,1,1,2,1,1,5,7,6,4,4,3,1,1,2,2,2,2,1,2,1,1,1,1,6,3,6,6,6,6,1,4,1,2,1,2,1,2,1,1,3,1,5,6,6,6,4,5,1,1,1,1,2,1,6,2,1,1,1,4,2,4,6,3,4,4,4,1,2,2,2,4,5,4,6,5,5,6,2,3,5,4,3,3,3,3,6,3,4,4,1,1982,"1",0,NA,"2",5,"Rep.","",1,"2","3",34,NA,NA,NA,NA,NA,NA,"2","A"
"210","155027",5,1,1,1,1,2,2,7,7,4,7,4,3,1,1,1,1,2,1,4,1,4,1,4,6,3,7,6,7,4,1,4,1,4,1,1,1,7,1,1,6,1,6,1,4,6,4,4,1,6,1,1,2,1,7,5,6,5,5,5,1,4,2,3,2,2,7,4,4,5,5,5,7,7,7,7,7,6,1,2,3,2,1,2,1,6,7,6,7,6,1,1984,"2",1,NA,"2",3,"Ind.","",4,"7","2",32,NA,NA,NA,NA,NA,NA,"2","A"
"211","155039",4,2,2,3,1,5,4,5,5,3,6,2,4,3,4,1,1,4,1,4,1,4,1,4,6,4,6,4,6,4,4,5,4,5,4,4,2,4,2,2,4,4,3,4,5,5,5,5,1,1,1,1,1,1,5,1,5,1,1,1,3,7,3,4,5,5,5,4,5,5,4,4,5,4,6,4,5,6,2,3,4,3,3,3,5,4,7,5,6,5,1,1963,"1",2,NA,"2",4,"Ind.","",1,"2","3",53,NA,NA,NA,NA,NA,NA,"2","A"
"216","155866",3,1,2,2,4,3,5,4,4,2,2,1,4,3,6,3,2,6,1,3,1,4,1,4,5,3,5,2,5,2,6,3,5,3,5,3,1,4,1,1,2,2,2,3,3,5,2,5,1,5,2,2,2,1,1,1,1,1,1,1,2,7,6,4,5,4,4,2,2,3,2,2,6,4,4,4,4,4,1,3,1,4,2,2,1,4,5,5,2,3,2,1985,"1",0,NA,"2",2,"Dem.","",1,"2","1",31,NA,NA,NA,NA,NA,NA,"1","A"
"218","155869",2,1,1,3,1,5,4,7,6,4,6,2,3,1,1,2,1,5,1,2,1,2,1,2,7,5,7,5,5,6,2,2,2,2,2,2,5,5,1,1,1,1,4,5,7,7,7,6,2,2,1,1,1,2,6,5,4,4,4,5,3,4,4,5,5,4,3,2,2,2,2,3,5,2,5,5,5,5,2,3,3,2,3,4,3,1,7,4,4,4,1,1991,"1",0,NA,"2",2,"Dem.","",1,"4","3",25,NA,NA,NA,NA,NA,NA,"1","A"
"219","155871",1,1,1,1,1,1,7,7,7,6,7,5,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,6,4,1,1,7,1,4,6,7,7,3,7,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,6,4,6,4,1,6,1,4,5,5,4,6,5,1,7,1,1,1,1,1987,"2",1,NA,"2",4,"Dem.","",1,"7","3",29,NA,NA,NA,NA,NA,NA,"2","A"
"221","155874",2,2,2,1,4,1,6,6,6,6,4,1,2,1,1,1,2,1,2,2,6,2,2,5,7,2,3,7,6,3,2,5,4,2,2,6,5,4,3,6,5,7,3,4,2,2,2,2,1,1,1,1,1,1,7,6,7,7,7,7,1,3,3,2,2,2,7,3,4,6,5,3,7,6,7,6,7,7,1,4,1,2,1,1,1,3,7,3,3,6,2,1982,"1",0,NA,"2",5,"Ind.","",1,"5","3",34,NA,NA,NA,NA,NA,NA,"2","A"
"222","155875",1,5,2,5,2,5,7,7,7,7,7,2,1,1,1,1,1,1,1,4,1,2,1,4,7,3,7,3,7,5,1,1,1,1,1,1,5,6,1,1,5,1,7,7,7,7,5,7,1,1,1,1,1,1,2,1,1,1,1,1,3,7,7,7,7,7,1,1,1,1,1,1,7,2,5,4,4,6,1,7,4,7,1,5,1,1,4,1,1,3,1,1980,"1",1,NA,"2",4,"Dem.","",1,"5","1",36,NA,NA,NA,NA,NA,NA,"2","A"
"225","155885",4,5,2,4,4,5,4,1,2,3,3,2,4,5,5,4,5,4,4,5,2,4,3,3,6,3,3,1,6,1,5,6,6,5,4,4,4,5,1,4,3,4,6,7,7,7,3,6,5,4,3,4,4,5,4,2,3,4,4,5,3,3,1,4,6,5,4,4,4,4,5,4,6,5,4,3,3,4,1,1,3,2,5,4,4,5,4,3,5,4,2,1991,"1",0,NA,"2",4,"Dem.","",2,"2","1",25,NA,NA,NA,NA,NA,NA,"2","A"
"228","155889",1,1,1,1,1,1,5,6,6,5,6,2,4,1,1,1,1,4,1,7,1,1,1,1,6,2,6,6,6,6,1,4,1,1,1,1,5,2,1,1,1,1,2,4,6,6,5,6,1,1,1,1,1,1,4,1,4,4,4,4,2,6,4,4,4,4,4,1,4,4,4,4,7,5,7,6,5,5,2,2,1,4,1,2,4,2,7,4,2,4,1,1982,"2",0,NA,"2",5,"Ind.","",4,"2","4",34,NA,NA,NA,NA,NA,NA,"2","A"
"229","155890",3,3,2,2,1,2,3,5,6,6,6,3,3,3,1,1,1,1,1,5,1,2,1,2,6,3,6,4,7,3,1,5,1,3,1,4,1,3,2,2,3,5,6,4,6,6,5,3,1,2,1,1,2,3,3,1,1,2,2,2,5,4,6,5,6,5,4,1,2,1,2,2,6,6,6,6,5,6,2,2,3,3,3,3,6,5,6,6,5,5,1,1978,"1",0,NA,"2",6,"Dem.","",2,"2","3",38,NA,NA,NA,NA,NA,NA,"3","A"
"233","155894",2,1,1,1,1,1,6,6,4,4,7,4,4,4,5,4,1,4,1,6,1,1,1,2,7,1,7,5,5,6,2,6,1,2,1,3,1,7,1,1,1,1,6,1,7,7,5,6,1,7,1,1,1,1,5,2,4,4,1,5,4,5,5,2,4,1,4,2,1,4,3,5,6,2,6,5,4,6,1,4,2,2,1,1,4,4,7,4,6,7,2,1975,"2",1,NA,"2",5,"Ind.","",5,"1","3",41,NA,NA,NA,NA,NA,NA,"2","A"
"234","155896",6,1,1,4,4,5,4,7,7,4,4,1,4,1,1,1,1,4,1,3,1,1,1,1,7,4,7,7,7,7,1,3,1,1,1,1,1,6,1,1,1,1,3,4,6,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,4,7,7,5,7,7,1,1,1,1,1,1,6,4,7,4,7,7,1,4,1,4,1,4,1,1,7,1,4,4,1,1976,"2",4,NA,"2",6,"Dem.","",4,"1","3",40,NA,NA,NA,NA,NA,NA,"3","A"
"239","155903",1,1,1,1,1,1,5,7,6,7,7,7,1,2,1,1,1,4,1,6,1,3,1,5,7,3,7,6,7,5,4,7,6,5,7,4,3,1,1,1,1,5,1,7,7,7,7,4,5,1,1,1,1,2,7,1,1,1,2,6,2,7,7,1,2,1,7,1,2,7,5,4,7,1,6,5,5,5,1,7,4,2,1,6,3,1,7,5,6,6,2,1992,"1",0,NA,"2",2,"Rep.","",4,"1","3",24,NA,NA,NA,NA,NA,NA,"1","A"
"240","155904",1,1,1,1,1,2,6,7,7,6,7,6,1,1,2,1,1,1,1,3,1,1,1,4,7,3,7,4,6,3,1,4,1,3,1,4,1,1,1,1,1,1,7,7,7,7,5,7,1,1,1,1,1,1,2,1,1,1,1,1,7,7,6,4,7,5,1,1,1,3,1,1,5,4,4,5,6,6,2,5,5,4,4,1,3,4,4,4,3,4,1,1994,"1",0,NA,"1",2,"Dem.","",2,"4","1",22,NA,NA,NA,NA,NA,NA,"1","A"
"242","155906",3,1,1,2,1,3,4,5,6,3,6,2,4,3,4,2,2,3,1,7,1,2,1,2,4,2,4,6,4,5,3,5,3,4,3,5,1,2,1,1,1,2,2,5,3,6,5,5,1,4,1,1,1,2,2,1,1,1,1,3,2,7,6,4,5,4,2,1,1,1,1,3,5,2,6,2,3,5,2,5,3,4,4,5,2,2,7,4,2,5,2,1967,"1",0,NA,"2",6,"Dem.","",2,"2","3",49,NA,NA,NA,NA,NA,NA,"3","A"
"243","155907",1,1,1,1,1,1,7,7,7,6,6,5,1,1,1,1,1,2,1,1,1,3,1,1,7,5,7,4,6,7,2,2,2,2,2,2,1,1,1,1,5,1,6,7,6,7,5,7,1,1,1,1,1,1,6,1,1,1,1,1,3,7,7,7,7,7,4,2,1,2,2,2,7,1,5,5,1,5,1,7,2,3,4,2,4,1,4,3,1,4,1,1972,"3",2,NA,"2",5,"Ind.","",4,"1","3",44,NA,NA,NA,NA,NA,NA,"2","A"
"245","155910",1,1,2,3,1,4,2,6,4,3,3,3,1,4,1,2,4,1,2,6,1,5,1,5,3,5,5,3,1,6,1,5,1,1,1,5,3,2,2,1,5,2,1,2,5,4,5,2,1,1,1,1,6,6,3,4,1,3,6,1,1,5,1,5,7,4,2,2,1,2,1,4,3,4,3,2,5,3,3,4,5,2,4,6,2,5,3,5,4,6,1,1986,"2",0,NA,"2",5,"Dem.","",4,"1","3",30,NA,NA,NA,NA,NA,NA,"2","A"
